"start_date","end_date","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","total_orders","adjusted_orders","adjusted_orders_rate","total_canceled_orders","total_canceled_orders_rate","avoidable_canceled_orders","avoidable_canceled_orders_rate","gross_subtotal_sales","adjusted_subtotal_sales","total_canceled_orders_subtotal_sales","avoidable_canceled_orders_subtotal_sales","subtotal_sales_after_adjustments_and_cancels","new_customer_orders","new_customer_orders_rate","gh_plus_customer_orders","gh_plus_customer_orders_rate","pick_up_orders","self_delivery_orders","grubhub_delivery_orders","avg_driver_time_at_store","avg_avoidable_driver_wait_time","avg_delivery_route_time","avg_order_to_delivery_time","ratings_all","ratings_5_stars","ratings_4_stars","ratings_3_stars","ratings_2_stars","ratings_1_star","reviews"
"2025-09-22","2025-10-05","3311011","9th Ave","City Light Wraps","468 9th Ave  ","New York","NY","10018","3","0",,"0",,"0",,"61.74","0.00","0.00","0.00","61.74","1","0.333","3","1.000","0","0","3","00:10:19.800","00:00:40.200","00:06:40.200","00:25:19.800","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","11789400","Alton Pkwy","The Sandwich Vibe","20491 Alton Pkwy  ","Lake Forest","CA","92630","1","0",,"0",,"0",,"24.99","0.00","0.00","0.00","24.99","1","1.000","1","1.000","0","0","1","00:02:00.000","00:02:00.000","00:11:00.000","00:30:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2741308",,"Nancy's Grilled Cheese","1760 3rd Ave  ","New York","NY","10029","28","0",,"0",,"0",,"505.15","0.00","0.00","0.00","505.15","11","0.393","19","0.679","0","0","28","00:05:57.600","00:03:11.400","00:13:20.400","00:29:57.000","2","2","0","0","0","0","0"
"2025-09-22","2025-10-05","10929240","Amsterdam Ave","The Burger Hole","1213 Amsterdam Ave  ","New York","NY","10027","3","1","0.333","1","0.333","1","0.333","54.52","-20.97","-17.48","-17.48","16.07","2","0.667","3","1.000","0","0","3","00:07:30.000","00:06:30.000","00:04:30.000","00:34:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2750933",,"Phillz Cheesesteaks","44 E 8th St  ","New York","NY","10003","6","0",,"0",,"0",,"98.29","0.00","0.00","0.00","98.29","2","0.333","6","1.000","0","0","6","00:09:24.000","00:02:06.000","00:03:54.000","00:27:24.000","1","0","0","0","0","1","1"
"2025-09-22","2025-10-05","8562904",,"The Burger Joint","1595 Seminole Blvd  ","Largo","FL","33770","1","0",,"0",,"0",,"19.58","0.00","0.00","0.00","19.58","1","1.000","1","1.000","0","0","1","00:26:00.000","00:26:00.000","00:05:00.000","00:55:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4830064","265 Bedford Ave","House of Paninis","265 Bedford Ave  ","Brooklyn","NY","11211","8","1","0.125","0",,"0",,"202.82","-5.29","0.00","0.00","197.53","6","0.750","4","0.500","0","0","8","00:12:03.600","00:11:03.600","00:13:11.400","00:43:26.400","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10078576","Manchester Rd","Xiu's Vegetarian Chinese","9737 Manchester Rd  ","St. Louis","MO","63119","1","0",,"0",,"0",,"22.78","0.00","0.00","0.00","22.78","1","1.000","1","1.000","0","0","1","00:11:00.000","00:07:00.000","00:09:00.000","00:31:00.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","9817984","Mowry","101 Hummus","3846 Mowry Ave  ","Fremont","CA","94538","1","0",,"0",,"0",,"16.49","0.00","0.00","0.00","16.49","1","1.000","1","1.000","0","0","1","00:05:00.000","00:00:00.000","00:07:00.000","00:14:00.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","3372661","456 Grove St.","Chicken Sandwich Loft","456 Grove St  ","Worcester","MA","01605","1","0",,"0",,"0",,"21.88","0.00","0.00","0.00","21.88","0",,"0",,"0","0","1","00:01:00.000","00:00:00.000","00:15:00.000","00:29:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2560752",,"The Pasta Twins","1147 West Chester Pike  ","West Chester","PA","19382","2","0",,"0",,"0",,"74.33","0.00","0.00","0.00","74.33","0",,"2","1.000","0","0","2","00:07:00.000","00:03:30.000","00:23:00.000","00:46:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3312216","Broadway","Jewel's Breakfast Joint","3360 Broadway  ","New York","NY","10031","3","0",,"0",,"0",,"56.62","0.00","0.00","0.00","56.62","1","0.333","3","1.000","0","0","3","00:07:00.000","00:00:00.000","00:04:00.000","00:19:19.800","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","7323184","Noon Mediterranean - 65 Bath St","La Puebla Quesadilla","65 Bath St  ","Providence","RI","02908","2","0",,"0",,"0",,"68.55","0.00","0.00","0.00","68.55","1","0.500","2","1.000","0","0","2","00:13:30.000","00:13:30.000","00:15:00.000","01:09:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310939","Crenshaw Blvd","Breakfast Burrito Floozy","6732 Crenshaw Blvd  ","Los Angeles","CA","90043","3","0",,"0",,"0",,"66.25","0.00","0.00","0.00","66.25","3","1.000","1","0.333","0","0","3","00:03:45.000","00:01:00.000","00:22:00.000","00:40:15.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10499904","1st Avenue","Lola's Smoothie Mix","937 1st Ave.  ","New York","NY","10022","2","0",,"0",,"0",,"42.72","0.00","0.00","0.00","42.72","1","0.500","0",,"0","0","2","00:08:00.000","00:00:00.000","00:09:00.000","00:20:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4831784","34-02 30th St","Lovin' Vegan Desserts","3402 30th St  ","Astoria","NY","11106","3","0",,"0",,"0",,"46.55","0.00","0.00","0.00","46.55","1","0.333","2","0.667","0","0","3","00:03:40.200","00:03:19.800","00:27:00.000","00:44:19.800","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","6348240","Roni's Pub - 7955 E Frontage Road","Jen's Burger Blaze","7955 E Frontage Rd  ","Overland Park","KS","66204","1","0",,"0",,"0",,"40.35","0.00","0.00","0.00","40.35","1","1.000","0",,"0","0","1","00:02:00.000","00:02:00.000","00:18:00.000","00:49:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2444528",,"Breakfast Burrito Snob","25-02 Queens Plaza S ","Long Island City","NY","11101","2","0",,"0",,"0",,"48.23","0.00","0.00","0.00","48.23","1","0.500","2","1.000","0","0","2","00:01:00.000","00:00:00.000","00:12:30.000","00:25:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","6154848","11121 N Rodney Parham Rd Ste 36B","Palace Indo-Chnese Fusion","11121 N Rodney Parham Rd  ","Little Rock","AR","72212","1","0",,"0",,"0",,"43.37","0.00","0.00","0.00","43.37","0",,"1","1.000","0","0","1","00:14:00.000","00:01:00.000","00:09:00.000","00:30:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","8570120",,"Manchester Pancake Co.","128 E 4th St  ","New York","NY","10003","13","0",,"0",,"0",,"359.91","0.00","0.00","0.00","359.91","6","0.462","10","0.769","0","0","13","00:07:36.000","00:02:55.800","00:06:25.800","00:25:08.400","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","11000920","3rd Ave","Glorious Panini Snob","296 3rd Ave  ","New York","NY","10010","1","0",,"0",,"0",,"23.77","0.00","0.00","0.00","23.77","1","1.000","1","1.000","0","0","1","00:06:00.000","00:03:00.000","00:04:00.000","00:25:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9797968","4352 E Speedway Blvd","Antonio's Quesadilla Shack","4352 E Speedway Blvd  ","Tucson","AZ","85712","5","0",,"0",,"0",,"104.13","0.00","0.00","0.00","104.13","3","0.600","5","1.000","0","0","5","00:01:22.800","00:01:07.800","00:19:45.000","00:40:37.800","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","3309883","Broadway","Julia's Juice Shack","3360 Broadway  ","New York","NY","10031","1","0",,"0",,"0",,"17.16","0.00","0.00","0.00","17.16","0",,"1","1.000","0","0","1","00:13:00.000","00:04:00.000","00:06:00.000","00:31:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2643485",,"Danny's Desserts ","2624 Pico Blvd   #1B","Santa Monica","CA","90405","5","0",,"0",,"0",,"81.82","0.00","0.00","0.00","81.82","3","0.600","4","0.800","0","0","5","00:03:49.800","00:03:10.200","00:13:40.200","00:24:19.800","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","8567384",,"The Dessert Shack","4352 E Speedway Blvd  ","Tucson","AZ","85712","2","0",,"0",,"0",,"33.93","0.00","0.00","0.00","33.93","2","1.000","2","1.000","0","0","2","00:03:00.000","00:01:30.000","00:23:00.000","00:40:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2063008",,"Halal Indian Bazaar","1447 NJ-18  ","Old Bridge","NJ","08857","1","0",,"0",,"0",,"9.09","0.00","0.00","0.00","9.09","0",,"1","1.000","0","0","1","00:03:00.000","00:03:00.000","00:20:00.000","00:38:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","11789272","125th St","Hyde's Grilled Cheese","135 E 125th St  ","New York","NY","10035","1","0",,"0",,"0",,"23.08","0.00","0.00","0.00","23.08","1","1.000","1","1.000","0","0","1","00:04:00.000","00:00:00.000","00:09:00.000","00:27:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2796118",,"The Dumpling Snob","9737 Manchester Rd  ","St. Louis","MO","63119","8","0",,"1","0.125","1","0.125","260.55","0.00","-17.18","-17.18","243.37","5","0.625","8","1.000","0","0","8","00:02:36.000","00:02:36.000","00:21:18.000","00:43:06.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","3301109","9th Ave","Molly's Chicken Wings","468 9th Ave  ","New York","NY","10018","1","0",,"0",,"0",,"55.23","0.00","0.00","0.00","55.23","1","1.000","0",,"0","0","1","00:25:00.000","00:10:00.000","00:09:00.000","00:40:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310203","9th Ave","The Juice Empire","755 9th Ave  ","New York","NY","10019","3","0",,"0",,"0",,"74.49","0.00","0.00","0.00","74.49","2","0.667","1","0.333","0","0","3","00:03:40.200","00:00:00.000","00:06:19.800","00:20:00.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","4517168","1741 1st Avenue","NY Smoothie Joint","1741 1st Ave.  ","New York","NY","10128","1","0",,"1","1.000","1","1.000","11.19","0.00","-11.19","-11.19","0.00","1","1.000","0",,"0","0","1",,,,,"0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","7752192","DC Taco & Wings - 1406 Florida Ave NW","First Light Breakfast Cafe","1406 Florida Ave NW  ","Washington","DC","20009","1","0",,"1","1.000","1","1.000","21.16","0.00","-21.16","-21.16","0.00","1","1.000","1","1.000","0","0","1",,,,,"0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2407121",,"The Burger Bae","217 1st Avenue  ","New York","NY","10003","1","0",,"0",,"0",,"16.98","0.00","0.00","0.00","16.98","0",,"1","1.000","0","0","1","00:05:00.000","00:05:00.000","00:17:00.000","00:46:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2848424",,"The Pasta Brothers (Bedford Ave)","265 Bedford Ave  ","Brooklyn","NY","11211","6","0",,"0",,"0",,"121.70","0.00","0.00","0.00","121.70","3","0.500","3","0.500","0","0","6","00:14:30.000","00:05:37.800","00:07:37.800","00:35:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3325823","30th St","Bagel Dynasty","34-02 30th St  ","Astoria","NY","11106","3","0",,"0",,"0",,"98.19","0.00","0.00","0.00","98.19","0",,"3","1.000","0","0","3","00:07:15.000","00:00:45.000","00:11:45.000","00:26:45.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2134100",,"Red Wagon Diner","122 E 57th St ","New York","NY","10022","21","0",,"0",,"0",,"476.52","0.00","0.00","0.00","476.52","4","0.190","17","0.810","0","0","21","00:02:48.600","00:01:17.400","00:06:10.200","00:18:22.800","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","8563008",,"The Pasta Story","43 W Flagler St  ","Miami","FL","33130","3","0",,"0",,"0",,"58.45","0.00","0.00","0.00","58.45","3","1.000","2","0.667","0","0","3","00:00:40.200","00:00:40.200","00:22:19.800","00:42:40.200","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2643384",,"The Burger Blade","755 9th Ave  #1A","New York","NY","10019","1","0",,"0",,"0",,"18.88","0.00","0.00","0.00","18.88","1","1.000","0",,"0","0","1","00:13:00.000","00:02:00.000","00:14:00.000","00:28:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","6893832","Aroma Pizza & Pasta - 20491 Alton Pkwy","Firenze Pasta Ristorante","20491 Alton Pkwy  ","Lake Forest","CA","92610","4","0",,"0",,"0",,"98.33","0.00","0.00","0.00","98.33","1","0.250","3","0.750","0","0","4","00:06:45.000","00:01:15.000","00:12:15.000","00:30:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","7097528","East Side Deli","Sunrise Coffee Express","1424 Lexington Ave  ","New York","NY","10128","1","0",,"0",,"0",,"11.18","0.00","0.00","0.00","11.18","0",,"1","1.000","0","0","1","00:06:00.000","00:00:00.000","00:12:00.000","00:28:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4511000","5993 Broadway","Sal's Smoothie Spot","5993 Broadway  ","Bronx","NY","10471","1","0",,"0",,"0",,"12.78","0.00","0.00","0.00","12.78","0",,"1","1.000","0","0","1","00:07:00.000","00:07:00.000","00:29:00.000","01:02:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9815152","Mission","Leon's Legendary Pizza","3349 Mission St  ","San Francisco","CA","94110","9","0",,"1","0.111","1","0.111","208.45","0.00","-16.79","-16.79","191.66","3","0.333","8","0.889","0","0","9","00:04:55.800","00:04:30.000","00:16:47.400","00:41:42.600","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2900330",,"Cheesecake And Dessert Bar (Polk St)","1338 Polk St  ","San Francisco","CA","94109","5","1","0.200","0",,"0",,"130.86","-10.99","0.00","0.00","119.87","4","0.800","2","0.400","0","0","5","00:01:24.000","00:00:36.000","00:11:12.000","00:29:36.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","5314864","Golden Restaurant and Bakery-1849 N Scottsdale Rd","Mohamed's Pizza Flip","1849 N Scottsdale Rd  ","Scottsdale","AZ","85288","1","0",,"0",,"0",,"15.08","0.00","0.00","0.00","15.08","1","1.000","1","1.000","0","0","1","00:03:00.000","00:00:00.000","00:45:00.000","01:05:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","5320096","Yue Bai Wei - 5874 Forbes Ave","Xiu's Vegetarian Chinese","5874 Forbes Ave  ","Pittsburgh","PA","15217","3","0",,"0",,"0",,"159.90","0.00","0.00","0.00","159.90","2","0.667","2","0.667","0","0","3","00:03:40.200","00:02:40.200","00:12:40.200","00:40:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310252","South Bay Road","Maya's Fish and Chips","1156 S Bay Rd  ","Dover","DE","19901","2","0",,"0",,"0",,"56.96","0.00","0.00","0.00","56.96","1","0.500","2","1.000","0","0","2","00:12:30.000","00:12:30.000","00:27:30.000","01:04:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2539849",,"Bosscat Cheesesteaks","459 Main St ","Armonk","NY","10504","1","0",,"1","1.000","1","1.000","21.74","0.00","-21.74","-21.74","0.00","1","1.000","1","1.000","0","0","1",,,,,"0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9814976","196 1st Ave","Bosscat Burgers","196 1st Ave.  ","New York","NY","10009","1","0",,"0",,"0",,"22.38","0.00","0.00","0.00","22.38","1","1.000","1","1.000","0","0","1","00:11:00.000","00:11:00.000","00:07:00.000","00:40:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10372072","E Speedway","Breakfast Burrito Joint","4352 E Speedway Blvd  ","Tucson","AZ","85712","9","0",,"0",,"0",,"175.06","0.00","0.00","0.00","175.06","5","0.556","9","1.000","0","0","9","00:04:47.400","00:01:38.400","00:14:47.400","00:30:17.400","2","2","0","0","0","0","0"
"2025-09-22","2025-10-05","6893696","Italian Village Pizza - 5532 W Saginaw Hwy","Charlie's Calzone Co","5532 W Saginaw Hwy  ","Lansing","MI","48917","1","0",,"0",,"0",,"16.78","0.00","0.00","0.00","16.78","0",,"1","1.000","0","0","1","00:00:00.000","00:00:00.000","00:22:00.000","00:37:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2460412",,"Breakfast Burrito Snob","488 Post St ","San Francisco","CA","94102","4","3","0.750","0",,"0",,"127.95","-27.96","0.00","0.00","99.99","3","0.750","1","0.250","0","0","4","00:01:45.000","00:01:15.000","00:10:15.000","00:25:00.000","1","0","0","0","1","0","1"
"2025-09-22","2025-10-05","9815104","Mission","Chop & Dice Salads","3349 Mission St  ","San Francisco","CA","94110","1","0",,"0",,"0",,"18.97","0.00","0.00","0.00","18.97","0",,"1","1.000","0","0","1","00:00:00.000","00:00:00.000","00:13:00.000","00:46:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2223864",,"Fiona's Pancake Bar","1404 Madison Avenue  ","New York","NY","10029","6","0",,"0",,"0",,"162.24","0.00","0.00","0.00","162.24","2","0.333","6","1.000","0","0","6","00:09:00.000","00:08:00.000","00:09:06.000","00:28:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310118","W Indian School Rd","Fried Rice Fanatic","400 W Indian School Rd  ","Phoenix","AZ","85013","7","0",,"1","0.143","1","0.143","143.37","0.00","-16.09","-16.09","127.28","2","0.286","6","0.857","0","0","7","00:04:19.800","00:03:30.000","00:16:30.000","00:35:36.000","2","1","0","1","0","0","0"
"2025-09-22","2025-10-05","4518800","1741 1st Avenue","Sam's Sandwich Spot","1741 1st Ave.  ","New York","NY","10128","1","1","1.000","0",,"0",,"16.99","-16.99","0.00","0.00","0.00","1","1.000","0",,"0","0","1","00:01:00.000","00:00:00.000","00:01:00.000","00:15:00.000","1","0","0","0","0","1","1"
"2025-09-22","2025-10-05","3312534","Gold St","Marty's Wraps Shack","257 Gold St  ","Brooklyn","NY","11201","1","0",,"0",,"0",,"33.17","0.00","0.00","0.00","33.17","1","1.000","0",,"0","0","1","00:03:00.000","00:00:00.000","00:05:00.000","00:21:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","9824152","1174 Chapel St","Slapjack Pancakes","1174 Chapel St  ","New Haven","CT","06511","1","0",,"0",,"0",,"29.36","0.00","0.00","0.00","29.36","1","1.000","1","1.000","0","0","1","00:01:00.000","00:00:00.000","00:02:00.000","00:14:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10929320","E 125th St","The Mexican Cocina","135 E 125th St  ","New York","NY","10035","1","0",,"1","1.000","1","1.000","23.06","0.00","-23.06","-23.06","0.00","1","1.000","0",,"0","0","1",,,,,"0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2126109",,"Mary's Bagel Bar","59 4th Ave ","New York","NY","10003","1","0",,"0",,"0",,"20.97","0.00","0.00","0.00","20.97","1","1.000","0",,"0","0","1","00:03:00.000","00:03:00.000","00:06:00.000","00:23:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4515656","154 7th Ave","Tanya's Vegetarian Breakfast","154 7th Ave  ","New York","NY","10011","1","0",,"1","1.000","1","1.000","15.58","0.00","-15.58","-15.58","0.00","1","1.000","1","1.000","0","0","1",,,,,"0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4512360","1424 Lexington Ave","Top Panini Shop","1424 Lexington Ave  ","New York","NY","10128","3","0",,"0",,"0",,"62.53","0.00","0.00","0.00","62.53","2","0.667","3","1.000","0","0","3","00:06:40.200","00:00:19.800","00:13:00.000","00:31:40.200","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2776714",,"LV Taco Bar (1st Ave)","1741 1st Avenue  ","New York","NY","10128","2","0",,"2","1.000","2","1.000","38.16","0.00","-38.16","-38.16","0.00","1","0.500","2","1.000","0","0","2",,,,,"0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3300580","Broadway","Avocado N Toast Snob","3360 Broadway  ","New York","NY","10031","1","0",,"0",,"0",,"12.59","0.00","0.00","0.00","12.59","1","1.000","1","1.000","0","0","1","00:06:00.000","00:00:00.000","00:24:00.000","00:37:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10380904","1st Ave","Original Burger Bar","1219 1st Ave.  ","New York","NY","10065","1","0",,"0",,"0",,"16.07","0.00","0.00","0.00","16.07","1","1.000","1","1.000","0","0","1","00:09:00.000","00:00:00.000","00:12:00.000","00:26:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310395","9th Ave","Mufasa's Pancakes & French Toast","755 9th Ave  ","New York","NY","10019","4","0",,"0",,"0",,"82.19","0.00","0.00","0.00","82.19","2","0.500","3","0.750","0","0","4","00:08:30.000","00:00:19.800","00:05:19.800","00:19:40.200","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2964464",,"Day N Night Pancakes","240 Sullivan St  ","New York","NY","10012","1","0",,"0",,"0",,"22.36","0.00","0.00","0.00","22.36","0",,"1","1.000","0","0","1","00:02:00.000","00:00:00.000","00:10:00.000","00:21:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10379368","7th Ave","Stan's Burger Bar","154 7th Ave  ","New York","NY","10011","2","0",,"0",,"0",,"67.10","0.00","0.00","0.00","67.10","1","0.500","2","1.000","0","0","2","00:08:30.000","00:05:30.000","00:03:00.000","00:24:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10380896","1st Ave","The Minister Wraps","1219 1st Ave.  ","New York","NY","10065","1","0",,"0",,"0",,"16.78","0.00","0.00","0.00","16.78","1","1.000","1","1.000","0","0","1","00:07:00.000","00:01:00.000","00:07:00.000","00:24:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310539","Michelson Dr","Fiona's Breakfast Burritos","3161 Michelson Dr  ","Irvine","CA","92612","1","0",,"0",,"0",,"14.69","0.00","0.00","0.00","14.69","1","1.000","1","1.000","0","0","1","00:01:00.000","00:01:00.000","00:15:00.000","00:41:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4833080","4663 Trousdale Dr","Amore Pasta Ristorante","4663 Trousdale Dr  ","Nashville","TN","37204","1","0",,"0",,"0",,"15.49","0.00","0.00","0.00","15.49","1","1.000","1","1.000","0","0","1","00:03:00.000","00:03:00.000","00:07:00.000","00:29:00.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","7332904","Midtown Bar and Grill - 415 W Gray St","The Bagel Savage","415 W Gray St  ","Houston","TX","77019","1","0",,"0",,"0",,"25.87","0.00","0.00","0.00","25.87","0",,"0",,"0","0","1","00:19:00.000","00:07:00.000","00:11:00.000","00:38:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","8568728",,"Evan's Burger Empire","1175 2nd Ave  ","New York","NY","10065","1","0",,"0",,"0",,"13.99","0.00","0.00","0.00","13.99","0",,"1","1.000","0","0","1","00:02:00.000","00:02:00.000","00:03:00.000","00:20:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310352","1st Avenue","Carmen's Breakfast Burritos","589 1st Ave.  ","New York","NY","10016","1","0",,"0",,"0",,"14.49","0.00","0.00","0.00","14.49","0",,"0",,"0","0","1","00:05:00.000","00:00:00.000","00:07:00.000","00:20:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310146","3rd Ave","Fried Munchies Shack","1760 3rd Ave  ","New York","NY","10029","5","0",,"0",,"0",,"153.75","0.00","0.00","0.00","153.75","1","0.200","4","0.800","0","0","5","00:07:00.000","00:00:36.000","00:22:00.000","00:35:48.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310978","1st Ave","Bagel Dynasty","1219 1st Ave.  ","New York","NY","10065","1","0",,"0",,"0",,"7.27","0.00","0.00","0.00","7.27","1","1.000","1","1.000","0","0","1","00:03:00.000","00:00:00.000","00:07:00.000","00:26:00.000","1","1","0","0","0","0","0"
"2025-09-22","2025-10-05","3311229","Loudon Rd #960","Charlie's Calzone Co","800 Loudon Rd  ","Latham","NY","12110","2","0",,"0",,"0",,"116.91","0.00","0.00","0.00","116.91","1","0.500","2","1.000","0","0","2","00:06:00.000","00:06:00.000","00:15:00.000","00:45:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","2116488",,"Molly's Chicken Wings","25-02 Queens Plaza S ","New York","NY","11101","1","0",,"0",,"0",,"21.27","0.00","0.00","0.00","21.27","1","1.000","1","1.000","0","0","1","00:02:00.000","00:00:00.000","00:21:00.000","00:32:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3312494","9th Ave","Danny's Desserts","468 9th Ave  ","New York","NY","10018","1","0",,"0",,"0",,"15.97","0.00","0.00","0.00","15.97","1","1.000","1","1.000","0","0","1","00:03:00.000","00:00:00.000","00:03:00.000","00:14:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","8567328",,"Addictive Burger Bar","711 E Blithedale Ave  ","Mill Valley","CA","94941","1","0",,"0",,"0",,"48.96","0.00","0.00","0.00","48.96","0",,"1","1.000","0","0","1","00:02:00.000","00:02:00.000","00:14:00.000","00:32:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","11791240","1st Ave","The Smoothie Squeeze","589 1st Ave  ","New York","NY","10016","1","0",,"0",,"0",,"16.99","0.00","0.00","0.00","16.99","1","1.000","0",,"0","0","1","00:09:00.000","00:01:00.000","00:02:00.000","00:18:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3309685","Avenue A","Casa De Quesadilla","93 Avenue A  ","New York","NY","10009","2","0",,"0",,"0",,"124.28","0.00","0.00","0.00","124.28","1","0.500","0",,"0","0","2","00:18:30.000","00:17:30.000","00:15:00.000","00:12:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","10062104","8th Ave","Panini's On Panini's","382 8th Ave  ","New York","NY","10001","2","1","0.500","0",,"0",,"30.07","-16.08","0.00","0.00","13.99","2","1.000","2","1.000","0","0","2","00:05:00.000","00:02:00.000","00:07:30.000","00:21:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","4510072","433 W 34th st","Sip On Smoothie","433 W 34th St.  ","New York","NY","10001","9","0",,"0",,"0",,"254.34","0.00","0.00","0.00","254.34","1","0.111","9","1.000","0","0","9","00:07:15.000","00:00:00.000","00:14:15.000","00:27:41.400","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310775","Hoover Rd","Greek Gyro Spot","28501 Hoover Rd  ","Warren","MI","48093","2","0",,"0",,"0",,"31.47","0.00","0.00","0.00","31.47","1","0.500","1","0.500","0","0","2","00:01:00.000","00:00:00.000","00:11:00.000","00:25:30.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","6891008","Italian Village Pizza - 5532 W Saginaw Hwy","Jim's House of Hoagies","5532 W Saginaw Hwy  ","Lansing","MI","48917","1","0",,"0",,"0",,"15.38","0.00","0.00","0.00","15.38","0",,"1","1.000","0","0","1","00:02:00.000","00:00:00.000","00:10:00.000","00:28:00.000","0","0","0","0","0","0","0"
"2025-09-22","2025-10-05","3310150","Packard St","The Dessert Shack","1200 Packard St  ","Ann Arbor","MI","48104","1","0",,"0",,"0",,"18.86","0.00","0.00","0.00","18.86","1","1.000","1","1.000","0","0","1","00:07:00.000","00:00:00.000","00:05:00.000","00:17:00.000","0","0","0","0","0","0","0"
