"payout_date","payout_type","store_name","street_address","grubhub_store_id","store_number","distribution_id","short_distribution_id","deposit_id","order_number","transaction_date","transaction_time_local","transaction_type","fulfillment_type","gh_plus_customer","subtotal","subtotal_sales_tax","subtotal_sales_tax_exemption","self_delivery_charge","self_delivery_charge_tax","self_delivery_charge_tax_exemption","merchant_service_fee","merchant_service_fee_tax","merchant_service_fee_tax_exemption","merchant_flexible_fee_bag_fee","merchant_flexible_fee_bag_fee_tax","merchant_flexible_fee_bag_fee_tax_exemption","merchant_flexible_fee_pif_fee","merchant_flexible_fee_pif_fee_tax","merchant_flexible_fee_pif_fee_tax_exemption","tip","merchant_total","commission","delivery_commission","gh_plus_commission","processing_fee","withheld_tax","withheld_tax_exemption","merchant_funded_promotion","merchant_funded_loyalty","merchant_net_total","transaction_id"
"2025-09-26","ACH","Queen's Quesadillas","689 Broadway  ","5930240","689 Broadway","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBj7HIKtvhPu4kJqHa_nif0","25092624Ha_nif0","AQAAAAAAWn0AAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","315731108756881","2025-09-19","12:51:00 AM","Prepaid Order","Grubhub Delivery","GH+","27.98","2.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","30.02","-4.20","-2.80","0.00","-1.06","0.00","0.00","-5.00","0.00","16.96","BwEAAAAAAFp9AP_S0qCVDxHwkqErNRAgUZo"
"2025-09-26","ACH","Sunrise Coffee Express","1424 Lexington Ave  ","7097528","East Side Deli","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYICxX1xTgIxDH5c_e3fn8pXv","250926243fn8pXv","AQAAAAAAbEy4AAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","192131099507500","2025-09-18","01:02:00 AM","Prepaid Order","Grubhub Delivery","GH+","6.98","0.62","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","7.60","-1.05","-0.70","0.00","-0.53","0.00","0.00","0.00","0.00","5.32","BwEAAAAAAGxMuHXfGzCURxHwmzEJgkAY-dI"
"2025-09-26","ACH","First Light Breakfast Cafe","3907 Lee Hwy  ","5024720","3907 Lee Hwy","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIDPAvq-KFxLNKxtCFofGQ0i","25092624FofGQ0i","AQAAAAAATKvQAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","888831133922819","2025-09-22","10:35:00 AM","Prepaid Order","Grubhub Delivery","GH+","16.77","0.83","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.60","-2.52","-1.68","0.00","-0.75","0.00","0.00","-3.00","0.00","9.65","BwEAAAAAAEyr0NoX2YCXuxHwmYFT1z2GnwQ"
"2025-10-03","Month End","Dum Biryani Snob","18 S Abbott Ave  ","9794768","18 S Abbott Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBwX5NV5ElNVJoaKHHLaZ0g",,"AQAAAAAAlXTQAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","029231220178021","2025-09-30","06:49:00 PM","Prepaid Order","Grubhub Delivery","GH+","16.06","1.04","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.10","-2.41","-1.61","0.00","-0.67","0.00","0.00","-5.00","0.00","7.41","BwEAAAAAAJV00EOhSgCeYxHwigFbrDpeK3s"
"2025-10-03","Month End","The Indian Spice Kitchen","100 N Almaden Ave  ","10332968","N Almaden Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDk_pWSZ8RCILDma-o4KF4z",,"AQAAAAAAnasoAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","911531208182683","2025-09-29","01:18:00 PM","Prepaid Order","Grubhub Delivery","GH+","10.49","0.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","11.47","-1.57","-1.05","0.00","-0.65","0.00","0.00","0.00","0.00","8.20","BwEAAAAAAJ2rKMUeKpCdbRHwqpF31UdsLbs"
"2025-10-03","Month End","Bosscat breakfast","28501 Hoover Rd  ","9819592","28501 Hoover Rd","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBodHh8BmtAbJX_UaGnmYFe",,"AQAAAAAAldXIAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","527731197003986","2025-09-28","10:38:00 AM","Prepaid Order","Grubhub Delivery","GH+","12.97","0.60","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","13.57","-1.50","-1.30","0.00","-0.62","-0.60","0.00","0.00","-3.00","6.55","BwEAAAAAAJXVyPWl2dCccRHwmdFz3ggN6JI"
"2025-09-26","ACH","Sip On Smoothie","433 W 34th St.  ","4510072","433 W 34th st","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIDmIBcVorpEBJK0l372lSoO","25092624372lSoO","AQAAAAAARNF4AAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","786831128151722","2025-09-20","11:56:00 PM","Prepaid Order","Grubhub Delivery","GH+","31.94","2.39","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34.33","-4.79","-3.19","0.00","-1.19","0.00","0.00","-5.00","0.00","20.16","BwEAAAAAAETRePXVL3CWmBHwr3En7PPcrpc"
"2025-09-26","ACH","Toast N Roast Breakfast Sandwiches","590 32nd St  ","3312245","32nd St","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIDdEJ8YYK9AB6BUdiUa_8rO","25092624iUa_8rO","AQAAAAAAMop1AAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","579831105423761","2025-09-19","12:46:00 PM","Prepaid Order","Grubhub Delivery","GH+","15.47","0.69","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16.16","-2.32","-1.55","0.00","-0.64","0.00","0.00","-5.00","0.00","6.65","BwEAAAAAADKKdeWJ_uCVbxHwvuEDm2oD_-0"
"2025-09-26","ACH","Sip On Smoothie","433 W 34th St.  ","4510072","433 W 34th st","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIDmIBcVorpEBJK0l372lSoO","25092624372lSoO","AQAAAAAARNF4AAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","535731142274965","2025-09-22","11:25:00 PM","Prepaid Order","Grubhub Delivery","GH+","31.76","2.38","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","34.14","-4.76","-3.18","0.00","-1.19","0.00","0.00","-5.00","0.00","20.01","BwEAAAAAAETReKcX2bCYJxHwmbHXI_JpGvc"
"2025-09-26","ACH","The Breakfast Dash","1561 St Nicholas Ave  ","8569904",,"AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBC41v2ROVFdpwswJYRfr8I","25092624JYRfr8I","AQAAAAAAgsQwAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","424331106723675","2025-09-19","09:36:00 AM","Prepaid Order","Grubhub Delivery","GH+","28.95","2.13","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","31.08","-4.34","-2.90","0.00","-1.10","0.00","0.00","-5.00","0.00","17.74","BwEAAAAAAILEMFN7rECVWBHwrEFHmX6RNF4"
"2025-10-03","Month End","Alberto's Hero Sandwiches Spot","154 7th Ave  ","3311499","7th Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAkaZ05RBdCvaGtBjknom7u",,"AQAAAAAAMoeLAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","252531221235472","2025-10-01","12:13:00 AM","Prepaid Order","Grubhub Delivery","non GH+","16.98","1.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","18.49","-2.55","-1.70","0.00","-0.86","0.00","0.00","0.00","0.00","13.38","BwEAAAAAADKHixmgOACeeBHwuAGXZ3U7Hdg"
"2025-10-03","Month End","The Breakfast Dash","1561 St Nicholas Ave  ","8569904",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBC41v2ROVFdpwswJYRfr8I",,"AQAAAAAAgsQwAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","798531189188721","2025-09-27","07:33:00 AM","Prepaid Order","Grubhub Delivery","GH+","34.96","2.66","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","37.62","-5.24","-3.50","0.00","-1.29","0.00","0.00","-5.00","0.00","22.59","BwEAAAAAAILEMNsyItCbjxHwotEvwA6-ovU"
"2025-10-03","Month End","The Pasta Story","1424 Lexington Ave ","2535778",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAijdAMcE9EIq8l9R42HjSU",,"AQAAAAAAJrFiAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","350031180417860","2025-09-27","06:02:00 AM","Prepaid Order","Grubhub Delivery","non GH+","22.15","1.47","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","23.62","-3.32","-2.22","0.00","-0.85","0.00","0.00","-5.54","0.00","11.69","BwEAAAAAACaxYoajaVCbhBHwqVGP7yXhcRA"
"2025-10-03","Month End","First Light Breakfast Cafe","3907 Lee Hwy  ","5024720","3907 Lee Hwy","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDPAvq-KFxLNKxtCFofGQ0i",,"AQAAAAAATKvQAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","549431189037934","2025-09-27","11:19:00 AM","Prepaid Order","Grubhub Delivery","GH+","29.06","1.56","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","30.62","-4.36","-2.91","0.00","-1.14","0.00","0.00","-3.00","0.00","19.21","BwEAAAAAAEyr0MxbaFCbrxHwqFHjahicFfk"
"2025-10-03","Month End","The Salad God"," 329 Union St  ","8567296",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQID68mtdvZ5Cg5VhqfTtxljI",,"AQAAAAAAgroAAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","400231205159481","2025-09-29","06:02:00 PM","Prepaid Order","Grubhub Delivery","non GH+","23.49","1.80","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","25.29","-3.52","-2.35","0.00","-0.92","0.00","0.00","-5.00","0.00","13.50","BwEAAAAAAIK6AHY5oBCdgxHwoBEBbWDFKx0"
"2025-09-26","ACH","Queen's Quesadillas","689 Broadway  ","5930240","689 Broadway","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBj7HIKtvhPu4kJqHa_nif0","25092624Ha_nif0","AQAAAAAAWn0AAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","674631082777780","2025-09-17","01:52:00 AM","Prepaid Order","Grubhub Delivery","GH+","16.78","1.05","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.83","-2.52","-1.68","0.00","-0.69","0.00","0.00","-5.00","0.00","7.94","BwEAAAAAAFp9AOU2t-CThBHwt-F3gtOJVLo"
"2025-09-26","ACH","Casa De Quesadilla","93 Avenue A  ","3309685","Avenue A","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYID464PUojFNOYaKQ_L5-Tuu","25092624_L5-Tuu","AQAAAAAAMoB1AAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","435731118148041","2025-09-20","03:43:00 AM","Prepaid Order","Grubhub Delivery","GH+","16.46","1.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.48","-2.47","-1.65","0.00","-0.68","0.00","0.00","-5.00","0.00","7.68","BwEAAAAAADKAdW7NP8CV8BHwv8HV-P127-A"
"2025-10-03","Month End","First Light Breakfast Cafe","3907 Lee Hwy  ","5024720","3907 Lee Hwy","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDPAvq-KFxLNKxtCFofGQ0i",,"AQAAAAAATKvQAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","702131143801884","2025-09-23","09:59:00 AM","Prepaid Order","Grubhub Delivery","non GH+","15.39","0.74","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16.13","-2.31","-1.54","0.00","-0.70","0.00","0.00","-3.00","0.00","8.58","BwEAAAAAAEyr0FjXqhCYgBHwqhHPUnT-Ltc"
"2025-10-03","Month End","The Pasta Story","1424 Lexington Ave ","2535778",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAijdAMcE9EIq8l9R42HjSU",,"AQAAAAAAJrFiAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","342031193476328","2025-09-28","12:55:00 AM","Prepaid Order","Grubhub Delivery","GH+","13.39","1.19","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14.58","-2.01","-1.34","0.00","-0.74","0.00","0.00","0.00","0.00","10.49","BwEAAAAAACaxYo7CucCcIxHwucHFHd9JYUg"
"2025-10-03","Month End","Pardon My Panini","34-02 30th St  ","9822624","30th","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQICs0fAVtWpHqojYQEePW81T",,"AQAAAAAAleGgAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","219531191576682","2025-09-27","09:41:00 PM","Prepaid Order","Grubhub Delivery","GH+","32.17","1.09","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","33.26","-4.83","-3.22","0.00","-1.16","0.00","0.00","-5.00","0.00","19.05","BwEAAAAAAJXhoBsUwYCcBRHwgYHfOZOF4tM"
"2025-10-03","Month End","First Light Breakfast Cafe","3907 Lee Hwy  ","5024720","3907 Lee Hwy","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDPAvq-KFxLNKxtCFofGQ0i",,"AQAAAAAATKvQAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","789131189464705","2025-09-27","11:27:00 AM","Prepaid Order","Grubhub Delivery","GH+","16.78","0.83","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.61","-2.52","-1.68","0.00","-0.75","0.00","0.00","-3.00","0.00","9.66","BwEAAAAAAEyr0Ita72CbrxHwr2EfGZPN0-E"
"2025-10-03","Month End","Twin Peaks Burger","197 Havemeyer St  ","4836096","197 Havemeyer St.","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDelSxEWzJBqpDE44CI42zw",,"AQAAAAAAScsAAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","624131152690465","2025-09-23","09:20:00 PM","Prepaid Order","Grubhub Delivery","GH+","19.00","1.42","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","20.42","-2.85","-1.90","0.00","-0.83","0.00","0.00","-3.00","0.00","11.84","BwEAAAAAAEnLAIeRLOCY4BHwrOFxyYb8hj8"
"2025-09-26","ACH","Orange Chicken Snob","9737 Manchester Rd  ","2795077",,"AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIAdbAbSxO9NEZi_9iGGRAgc","25092624iGGRAgc","AQAAAAAAKqZFAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","777331072270409","2025-09-16","02:24:00 PM","Cancellation","Grubhub Delivery","GH+","-18.18","-0.56","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-18.74","2.73","1.82","0.00","0.72","0.00","0.00","5.00","0.00","-8.47","CQMAAAAAACqmRWylbHCTLBHwrHGBMt9Z5nUAAAAB"
"2025-09-26","ACH","Bosscat breakfast","28501 Hoover Rd  ","9819592","28501 Hoover Rd","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBodHh8BmtAbJX_UaGnmYFe","25092624aGnmYFe","AQAAAAAAldXIAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","780231118675254","2025-09-20","09:14:00 AM","Prepaid Order","Grubhub Delivery","GH+","51.83","2.81","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","54.64","-7.77","-5.18","0.00","-1.81","-2.81","0.00","-5.00","0.00","32.07","BwEAAAAAAJXVyBGcKHCWHRHwqHG5snB07wE"
"2025-09-26","ACH","Mary's Chicken Sandwiches","703 New York Ave  ","10600952","New York Ave","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIADygc7j_VG1755fspkM1s-","25092624spkM1s-","AQAAAAAAocH4AAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","137930633889760","2025-08-03","06:02:00 PM","Prepaid Order","Grubhub Delivery","GH+","18.18","1.01","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.19","-2.73","-1.82","0.00","-0.79","0.00","0.00","-3.00","0.00","10.85","BwEAAAAAAKHB-Ns_7IBwsBHwrIHJbJoE_2U"
"2025-09-26","ACH","Salvatore's Parmigiana Sandwiches","43 W Flagler St  ","2896403",,"AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIAhMVvZqr1KhL1ZicrfA35W","25092624crfA35W","AQAAAAAALDITAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","360431117897264","2025-09-20","06:45:00 PM","Prepaid Order","Grubhub Delivery","non GH+","29.38","1.71","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","31.09","-4.41","-2.94","0.00","-1.10","0.00","0.00","-5.00","0.00","17.64","BwEAAAAAACwyE7cUBrCWbRHwhrExfBt8j24"
"2025-10-03","Month End","Dum Biryani Snob","18 S Abbott Ave  ","9794768","18 S Abbott Ave","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBwX5NV5ElNVJoaKHHLaZ0g",,"AQAAAAAAlXTQAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","206031150533584","2025-09-23","08:20:00 PM","Prepaid Order","Grubhub Delivery","GH+","16.76","1.10","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","17.86","-2.51","-1.68","0.00","-0.69","0.00","0.00","-5.00","0.00","7.98","BwEAAAAAAJV00Me2WKCY7hHwmKG3vUZ8s2E"
"2025-10-03","Month End","Twin Peaks Burger","197 Havemeyer St  ","4836096","197 Havemeyer St.","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDelSxEWzJBqpDE44CI42zw",,"AQAAAAAAScsAAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","242931155077346","2025-09-24","04:39:00 PM","Prepaid Order","Grubhub Delivery","GH+","19.95","1.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","21.46","-2.99","-2.00","0.00","-0.86","0.00","0.00","-3.00","0.00","12.61","BwEAAAAAAEnLAGFKj8CZghHwj8GlKQ-UPok"
"2025-10-03","Month End","Danny's Desserts","9061 Van Nuys Blvd  ","8568800",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAGnoQA8ttEk5Wv9Tbd028W",,"AQAAAAAAgr_gAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","624131152691193","2025-09-23","08:58:00 PM","Prepaid Order","Grubhub Delivery","GH+","20.97","1.56","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22.53","-3.15","-2.10","0.00","-0.83","0.00","0.00","-5.00","0.00","11.45","BwEAAAAAAIK_4KHR-KCY9BHwuKGR6YEzqjA"
"2025-10-03","Month End","The Pasta Story","1424 Lexington Ave ","2535778",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAijdAMcE9EIq8l9R42HjSU",,"AQAAAAAAJrFiAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","621531195406892","2025-09-28","08:22:00 PM","Prepaid Order","Grubhub Delivery","non GH+","17.68","1.57","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","19.25","-2.65","-1.77","0.00","-0.89","0.00","0.00","0.00","0.00","13.94","BwEAAAAAACaxYsiTHGCcxRHwnGF1rkaL6ts"
"2025-10-03","Month End","Golden Bear Sandwiches","1760 3rd Ave  ","2794276",,"AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIAeVRvvQjVCeYF2T3W8w0fU",,"AQAAAAAAKqMkAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","782031156081362","2025-09-24","04:54:00 AM","Prepaid Order","Grubhub Delivery","GH+","20.98","1.42","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","22.40","-3.15","-2.10","0.00","-0.83","0.00","0.00","-5.00","0.00","11.32","BwEAAAAAACqjJASCgHCZIBHwgHFDa8xRGW8"
"2025-10-03","Month End","Queen's Quesadillas","689 Broadway  ","5930240","689 Broadway","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIBj7HIKtvhPu4kJqHa_nif0",,"AQAAAAAAWn0AAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","353731167853407","2025-09-24","11:31:00 PM","Prepaid Order","Grubhub Delivery","GH+","13.99","1.24","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15.23","-2.10","-1.40","0.00","-0.76","0.00","0.00","0.00","0.00","10.97","BwEAAAAAAFp9AAEZ67CZvRHwq7Fvh5UYQys"
"2025-10-03","Month End","Nomad's Bagels","1741 1st Ave.  ","4515648","1741 1st Avenue","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDqyfj0NdZIdZ6yBWqLcOrq",,"AQAAAAAAROdAAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","152531184232597","2025-09-26","09:34:00 PM","Prepaid Order","Grubhub Delivery","GH+","53.68","4.32","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","58.00","-8.05","-5.37","0.00","-1.92","0.00","0.00","-5.00","0.00","37.66","BwEAAAAAAETnQA__G6CbPhHwm6HX8oxXKnI"
"2025-10-03","Month End","First Light Breakfast Cafe","3907 Lee Hwy  ","5024720","3907 Lee Hwy","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDPAvq-KFxLNKxtCFofGQ0i",,"AQAAAAAATKvQAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA","835931206136619","2025-09-29","12:26:00 PM","Prepaid Order","Grubhub Delivery","GH+","15.37","0.62","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","15.99","-2.31","-1.54","0.00","-0.64","0.00","0.00","-5.00","0.00","6.50","BwEAAAAAAEyr0JJp5sCdShHwpsGZ7xm8cVw"
"2025-09-26","ACH","La Puebla Quesadilla","65 Bath St  ","7323184","Noon Mediterranean - 65 Bath St","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBjXpOe_gBHyZNEXRCaVd9W","25092624RCaVd9W","AQAAAAAAb74wAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","880231097128291","2025-09-18","06:18:03 PM","Cancellation","Grubhub Delivery","GH+","-18.58","-1.09","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","-19.67","2.79","1.86","0.00","0.81","1.09","0.00","3.00","0.00","-10.12","CQMAAAAAAG--MK1SHPCU1RHwnPGdUB-OD2IAAAAB"
"2025-09-26","ACH","The Smoothie Squeeze","296 3rd Ave  ","9816392","2rd","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIB7kOr4wpdNiKzBVt39IOnJ","25092624t39IOnJ","AQAAAAAAlclIAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","535731142276080","2025-09-22","09:14:00 PM","Prepaid Order","Grubhub Delivery","GH+","11.19","0.99","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","12.18","-1.68","-1.12","0.00","-0.67","0.00","0.00","0.00","0.00","8.71","BwEAAAAAAJXJSMU6JTKYFhHwpTMf1E_CGCQ"
"2025-09-26","ACH","Jose's Burrito Bar","589 1st Avenue ","1940022",,"AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIC9NG-hOEpJZYDWhYx_kf7l","25092624Yx_kf7l","AQAAAAAAHZo2AAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","105331083476219","2025-09-16","11:57:00 PM","Prepaid Order","Grubhub Delivery","GH+","15.99","0.98","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","16.97","-2.40","-1.60","0.00","-0.67","0.00","0.00","-5.00","0.00","7.30","BwEAAAAAAB2aNgmGteCTdxHwteHBPdFbExw"
"2025-09-26","ACH","Bosscat breakfast","28501 Hoover Rd  ","9819592","28501 Hoover Rd","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIBodHh8BmtAbJX_UaGnmYFe","25092624aGnmYFe","AQAAAAAAldXIAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","723731102695254","2025-09-19","09:56:00 AM","Prepaid Order","Grubhub Delivery","GH+","30.14","1.51","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","31.65","-4.52","-3.01","0.00","-1.11","-1.51","0.00","-5.00","0.00","16.50","BwEAAAAAAJXVyEaZTeiVWxHwjemH_mPvIDg"
"2025-09-26","ACH","First Light Breakfast Cafe","3907 Lee Hwy  ","5024720","3907 Lee Hwy","AQAAAAGZhGR0gAAAAZl6F7yAAAABmXTxYIDPAvq-KFxLNKxtCFofGQ0i","25092624FofGQ0i","AQAAAAAATKvQAAABmYRkdIAAAAGZehe8gAEAAAGZdPFggA","702931126731088","2025-09-21","08:15:00 AM","Prepaid Order","Grubhub Delivery","GH+","88.70","5.14","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","93.84","-13.31","-8.87","0.00","-3.07","0.00","0.00","-3.00","0.00","65.59","BwEAAAAAAEyr0Jmq9xCWlBHwtxF33LjY8qg"
"2025-10-03","Month End","Twin Peaks Burger","197 Havemeyer St  ","4836096","197 Havemeyer St.","AgAAAAGZqHD4gAAAAZmeJECAAAABmZ4kQIDelSxEWzJBqpDE44CI42zw",,"AQAAAAAAScsAAAABmahw-IAAAAGZniRAgAIAAAGZniRAgA",,"2025-09-27","10:16:27 AM","GH Credit",,"non GH+","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","12.92","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","12.92","AwEAAAAAAEnLAI6xTbCbrBHwjbHxVzP9HcY"
