"order_channel","order_number","order_date","order_time_local","day_of_week","hour_of_day","order_time_zone","grubhub_store_id","store_number","store_name","street_address","city","state","postal_code","store_type","order_type","scheduled_or_asap_order","fulfillment_type","cash_order","customer_type","gh_plus_customer","order_subtotal_before_adjustments","order_subtotal_adjustments","order_subtotal","order_self_delivery_charge","order_merchant_fees","order_sales_tax","order_tip","order_total","order_commission","order_delivery_commission","order_gh_plus_commission","order_processing_fee","order_withheld_sales_tax","order_merchant_funded_promotion_and_loyalty","order_merchant_total","order_time_to_expected_ready_time_minutes","order_time_to_actually_ready_time_minutes","order_time_to_driver_arrived_time_minutes","order_time_to_driver_departed_time_minutes","order_time_to_dropoff_start_time_minutes","ghd_driver_wait_time","order_on_time","overall_rating_value","review_text"
"Marketplace","631931273115622","2025-10-05","11:19:51 PM","Sunday","11 PM","America/New_York","6156944","21 Smith Pl","The Fried Chicken Crave","21 Smith Pl  ","Columbus","OH","43201","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","41.25","0.00","41.25","0.00","0.00","3.06","0.00","44.31","-6.19","-4.13","0.00","-1.56","-3.06","-3.00","26.37","20","17","33","33","47","1","On-time",,
"Marketplace","988331246289276","2025-10-02","11:15:02 PM","Thursday","11 PM","America/New_York","1998870",,"Nico's Italian Ristorante","43 W Flagler St ","Miami","FL","33130","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","18.88","0.00","18.88","0.00","0.00","1.11","0.00","19.99","-2.83","-1.89","0.00","-0.76","0.00","-5.00","9.51","31","34","51",,"71",,"Unable to Determine",,
"Marketplace","068131254332302","2025-10-03","10:51:12 PM","Friday","10 PM","America/New_York","1940022",,"Jose's Burrito Bar","589 1st Avenue ","New York","NY","10016","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","40.97","0.00","40.97","0.00","0.00","3.02","0.00","43.99","-6.15","-4.10","0.00","-1.43","0.00","-7.00","25.31","9","57","6","10","13","2","On-time",,
"Marketplace","586831235419262","2025-10-02","07:53:17 AM","Thursday","7 AM","America/New_York","2848423",,"Village Breakfast Snob (Bedford Ave)","265 Bedford Ave  ","Brooklyn","NY","11211","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","14.38","0.00","14.38","0.00","0.00","1.28","0.00","15.66","-2.16","-1.44","0.00","-0.78","0.00","0.00","11.28","17","14","11","14","27","0","On-time","5",
"Marketplace","434731237643535","2025-10-02","05:40:10 PM","Thursday","5 PM","America/New_York","9816392","2rd","The Smoothie Squeeze","296 3rd Ave  ","New York","NY","10010","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","11.19","0.00","11.19","0.00","0.00","0.73","0.00","11.92","-1.23","-1.12","0.00","-0.57","0.00","-3.00","6.00","15","20","11","20","24","5","On-time",,
"Marketplace","372431154773462","2025-09-24","04:26:46 PM","Wednesday","4 PM","America/New_York","10929200","Amsterdam Ave","Sam's Scrumptious Subs","1213 Amsterdam Ave  ","New York","NY","10027","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","18.87","-15.38","3.49","0.00","0.00","0.00","0.00","3.49","-2.83","-1.89","0.00","-0.76","0.00","-3.49","-5.48","17","7","8","14","30","0","Early",,
"Marketplace","725531205571559","2025-09-29","10:25:04 AM","Monday","10 AM","America/New_York","9819592","28501 Hoover Rd","Bosscat breakfast","28501 Hoover Rd  ","Warren","MI","48093","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","20.96","0.00","20.96","0.00","0.00","0.96","0.00","21.92","-3.14","-2.10","0.00","-0.82","-0.96","-5.00","9.90","15","294","16","18","30","2","On-time",,
"Marketplace","662731197595786","2025-09-28","06:56:13 PM","Sunday","6 PM","America/New_York","9837376","265 Bedford Ave","Mary's Chicken Sandwiches","265 Bedford Ave  ","Brooklyn","NY","11211","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","28.68","0.00","28.68","0.00","0.00","2.55","0.00","31.23","-4.30","-2.87","0.00","-1.25","0.00","0.00","22.81","15","32","5","14","31","0","On-time",,
"Marketplace","278131159582027","2025-09-24","01:14:00 PM","Wednesday","1 PM","America/New_York","2535778",,"The Pasta Story","1424 Lexington Ave ","New York","NY","10128","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","13.39","0.00","13.39","0.00","0.00","1.19","0.00","14.58","-2.01","-1.34","0.00","-0.74","0.00","0.00","10.49","8","13","16","18","27","2","On-time",,
"Marketplace","048031175358484","2025-09-25","06:10:13 PM","Thursday","6 PM","America/Phoenix","8566136",,"Luna's Loaded Fries","4352 E Speedway Blvd  ","Tucson","AZ","85712","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","38.16","0.00","38.16","0.00","0.00","3.06","0.00","41.22","-5.72","-3.82","0.00","-1.47","0.00","-3.00","27.21","15","15","25","29","47","4","On-time",,
"Marketplace","688931193699038","2025-09-28","06:01:59 PM","Sunday","6 PM","America/New_York","2560752",,"The Pasta Twins","1147 West Chester Pike  ","West Chester","PA","19382","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","59.25","0.00","59.25","0.00","0.00","3.38","0.00","62.63","-8.89","-5.93","0.00","-2.12","-3.38","-3.00","39.31","15","18","25","26","47","1","On-time",,
"Marketplace","368331167798675","2025-09-24","10:42:55 PM","Wednesday","10 PM","America/New_York","4510072","433 W 34th st","Sip On Smoothie","433 W 34th St.  ","New York","NY","10001","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","31.16","0.00","31.16","0.00","0.00","2.32","0.00","33.48","-4.67","-3.12","0.00","-1.17","0.00","-5.00","19.52","20","29","15","20","37","0","On-time",,
"Marketplace","849631146228717","2025-09-22","09:51:24 PM","Monday","9 PM","America/New_York","4836096","197 Havemeyer St.","Twin Peaks Burger","197 Havemeyer St  ","Brooklyn","NY","11211","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","15.65","0.00","15.65","0.00","0.00","1.12","0.00","16.77","-2.35","-1.57","0.00","-0.72","0.00","-3.00","9.13","10","7","7","11","13","1","On-time",,
"Marketplace","653831206403902","2025-09-28","06:56:17 PM","Sunday","6 PM","America/Los_Angeles","6893832","Aroma Pizza & Pasta - 20491 Alton Pkwy","Firenze Pasta Ristorante","20491 Alton Pkwy  ","Lake Forest","CA","92610","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","16.79","0.00","16.79","0.00","0.00","0.83","0.00","17.62","-2.52","-1.68","0.00","-0.75","0.00","-3.00","9.67","20","65","9","10","21","0","On-time",,
"Marketplace","779431168461155","2025-09-25","01:51:22 PM","Thursday","1 PM","America/New_York","2741113",,"Philly Cheesesteak Company","1760 3rd Ave New York  ","New York","NY","10029","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","22.98","0.00","22.98","0.00","0.00","1.60","0.00","24.58","-3.45","-2.30","0.00","-0.90","0.00","-5.00","12.93","8","217","12","18","22","6","Late",,
"Marketplace","206031150533584","2025-09-23","07:36:20 PM","Tuesday","7 PM","America/Los_Angeles","9794768","18 S Abbott Ave","Dum Biryani Snob","18 S Abbott Ave  ","Milpitas","CA","95035","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","16.76","0.00","16.76","0.00","0.00","1.10","0.00","17.86","-2.51","-1.68","0.00","-0.69","0.00","-5.00","7.98","15","14","23","26","39","3","On-time",,
"Marketplace","590231157717964","2025-09-23","10:55:09 PM","Tuesday","10 PM","America/New_York","4510072","433 W 34th st","Sip On Smoothie","433 W 34th St.  ","New York","NY","10001","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","31.76","0.00","31.76","0.00","0.00","2.38","0.00","34.14","-4.76","-3.18","0.00","-1.19","0.00","-5.00","20.01","20","204","2","14","26","0","On-time",,
"Marketplace","623131153889538","2025-09-24","05:20:01 PM","Wednesday","5 PM","America/Chicago","3310407","E Arapaho Rd #F","Master Yamamoto Ramen Bar","1401 E Arapaho Rd  ","Richardson","TX","75081","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","20.28","0.00","20.28","0.00","0.00","1.26","0.00","21.54","-3.04","-2.03","0.00","-0.80","0.00","-5.00","10.67","20",,"25","32","44","7","Late",,
"Marketplace","972931131001560","2025-09-22","06:04:21 PM","Monday","6 PM","America/New_York","10938048","E 125th St","Jr's Philly Cheesesteaks","135 E 125th St  ","New York","NY","10035","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","13.29","0.00","13.29","0.00","0.00","1.18","0.00","14.47","-1.99","-1.33","0.00","-0.74","0.00","0.00","10.41","15","31","16","33","36","17","Late",,
"Marketplace","810731181171657","2025-09-27","12:41:32 AM","Saturday","12 AM","America/Los_Angeles","9794768","18 S Abbott Ave","Dum Biryani Snob","18 S Abbott Ave  ","Milpitas","CA","95035","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","16.79","0.00","16.79","0.00","0.00","1.11","0.00","17.90","-2.52","-1.68","0.00","-0.69","0.00","-5.00","8.01",,,,,,,"Unable to Determine",,
"Marketplace","262231268860513","2025-10-05","07:17:21 PM","Sunday","7 PM","America/New_York","4831664","319 Rogers Ave","The Sandwich Vibe","319 Rogers Ave  ","Brooklyn","NY","11225","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","31.16","0.00","31.16","0.00","0.00","2.50","0.00","33.66","-4.67","-3.12","0.00","-1.24","0.00","-3.00","21.63","18","345","17","24","27","6","Late",,
"Marketplace","908131237851604","2025-10-02","10:08:38 AM","Thursday","10 AM","America/New_York","5024720","3907 Lee Hwy","First Light Breakfast Cafe","3907 Lee Hwy  ","Arlington","VA","22207","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","16.78","0.00","16.78","0.00","0.00","0.83","0.00","17.61","-2.52","-1.68","0.00","-0.75","0.00","-3.00","9.66","20","28","6",,"19",,"Unable to Determine",,
"Marketplace","715931226503478","2025-10-01","06:28:07 PM","Wednesday","6 PM","America/New_York","2535778",,"The Pasta Story","1424 Lexington Ave ","New York","NY","10128","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","non GH+","13.39","0.00","13.39","0.00","0.00","1.19","0.00","14.58","-2.01","-1.34","0.00","-0.74","0.00","0.00","10.49","9","174","10","23","41","13","Late",,
"Marketplace","101831262314352","2025-10-04","07:46:14 PM","Saturday","7 PM","America/Los_Angeles","9794768","18 S Abbott Ave","Dum Biryani Snob","18 S Abbott Ave  ","Milpitas","CA","95035","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","16.76","0.00","16.76","0.00","0.00","1.10","0.00","17.86","-2.51","-1.68","0.00","-0.69","0.00","-5.00","7.98","15","12","16","19","34","3","On-time",,
"Marketplace","798331227031851","2025-10-01","07:14:59 PM","Wednesday","7 PM","America/New_York","9816392","2rd","The Smoothie Squeeze","296 3rd Ave  ","New York","NY","10010","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","11.19","0.00","11.19","0.00","0.00","0.99","0.00","12.18","-1.68","-1.12","0.00","-0.67","0.00","0.00","8.71","15","13","16","25","28","9","On-time",,
"Marketplace","809231240531442","2025-10-03","12:04:30 PM","Friday","12 PM","America/Los_Angeles","5853656","S Las Posas","The Sandwich Vibe","137 S Las Posas Rd #153  ","San Marcos","CA","92078","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","22.08","0.00","22.08","0.00","0.00","1.49","0.00","23.57","-3.31","-2.21","0.00","-0.87","0.00","-5.00","12.18","20",,"17","22","35","2","On-time",,
"Marketplace","553531242479932","2025-10-02","11:24:38 PM","Thursday","11 PM","America/New_York","2535778",,"The Pasta Story","1424 Lexington Ave ","New York","NY","10128","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","13.39","0.00","13.39","0.00","0.00","1.19","0.00","14.58","-2.01","-1.34","0.00","-0.74","0.00","0.00","10.49","13","0","19","36","56","16","Early",,
"Marketplace","170631135041095","2025-09-22","07:38:36 PM","Monday","7 PM","America/New_York","4836096","197 Havemeyer St.","Twin Peaks Burger","197 Havemeyer St  ","Brooklyn","NY","11211","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","34.95","0.00","34.95","0.00","0.00","2.39","0.00","37.34","-5.24","-3.50","0.00","-1.19","0.00","-8.00","19.41","10","14","28","30","51","2","On-time",,
"Marketplace","043331186556589","2025-09-27","02:58:28 PM","Saturday","2 PM","America/New_York","5930240","689 Broadway","Queen's Quesadillas","689 Broadway  ","New York","NY","10012","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","22.38","0.00","22.38","0.00","0.00","1.28","0.00","23.66","-3.36","-2.24","0.00","-0.78","0.00","-8.00","9.28","20","10","7","13","29","0","Early",,
"Marketplace","484731246667388","2025-10-02","10:53:31 PM","Thursday","10 PM","America/Los_Angeles","9794768","18 S Abbott Ave","Dum Biryani Snob","18 S Abbott Ave  ","Milpitas","CA","95035","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","25.86","0.00","25.86","0.00","0.00","1.96","0.00","27.82","-3.88","-2.59","0.00","-1.00","0.00","-5.00","15.35","15","18","3","18","25","3","On-time",,
"Marketplace","867731266141348","2025-10-05","07:01:10 PM","Sunday","7 PM","America/New_York","9816392","2rd","The Smoothie Squeeze","296 3rd Ave  ","New York","NY","10010","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","11.19","0.00","11.19","0.00","0.00","0.73","0.00","11.92","-1.23","-1.12","0.00","-0.57","0.00","-3.00","6.00","15","62","15","19","30","4","On-time",,
"Marketplace","836431250611095","2025-10-04","09:54:50 AM","Saturday","9 AM","America/Chicago","7332904","Midtown Bar and Grill - 415 W Gray St","The Bagel Savage","415 W Gray St  ","Houston","TX","77019","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","non GH+","25.87","0.00","25.87","0.00","0.00","1.72","0.00","27.59","-3.13","-2.59","0.00","-0.99","0.00","-5.00","15.88","20","57","8","27","38","7","Late",,
"Marketplace","248231208490747","2025-09-29","06:55:59 PM","Monday","6 PM","America/New_York","4831784","34-02 30th St","Lovin' Vegan Desserts","3402 30th St  ","Astoria","NY","11106","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","non GH+","7.09","0.00","7.09","0.00","0.00","0.28","0.00","7.37","-0.78","-0.71","0.00","0.00","0.00","0.00","5.88","10","0","9","10","20","0","Early",,
"Marketplace","182431148090392","2025-09-23","10:46:24 AM","Tuesday","10 AM","America/New_York","2884516",,"Fiona's Ultimate Wraps","1219 1st Avenue  ","New York","NY","10065","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","19.98","0.00","19.98","0.00","0.00","1.33","0.00","21.31","-3.00","-2.00","0.00","-0.80","0.00","-5.00","10.51","14",,"7","32","48","18","Late",,
"Marketplace","624131152690465","2025-09-23","08:52:44 PM","Tuesday","8 PM","America/New_York","4836096","197 Havemeyer St.","Twin Peaks Burger","197 Havemeyer St  ","Brooklyn","NY","11211","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","19.00","0.00","19.00","0.00","0.00","1.42","0.00","20.42","-2.85","-1.90","0.00","-0.83","0.00","-3.00","11.84","10","1","16","20","23","4","Early",,
"Marketplace","433231216927425","2025-09-29","10:08:14 PM","Monday","10 PM","America/New_York","4836096","197 Havemeyer St.","Twin Peaks Burger","197 Havemeyer St  ","Brooklyn","NY","11211","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","10.05","0.00","10.05","0.00","0.00","0.18","0.00","10.23","-1.51","-1.01","0.00","-0.37","0.00","-8.00","-0.66","10","7","13","18","21","5","On-time",,
"Marketplace","962831160566178","2025-09-25","12:10:49 PM","Thursday","12 PM","America/Chicago","9794808","1401 E Arapaho Rd #F","Ryu's Ramen Bar","1401 E Arapaho Rd  ","Richardson","TX","75081","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","25.87","0.00","25.87","0.00","0.00","1.89","0.00","27.76","-3.88","-2.59","0.00","-1.06","0.00","-3.00","17.23","15",,"28","28","52","0","On-time",,
"Marketplace","699431180925744","2025-09-27","02:03:35 PM","Saturday","2 PM","America/New_York","7102576","iKraveit Foods","Sarah's Salad Bar","34-02 30th St  ","Astoria","NY","11106","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","23.58","0.00","23.58","0.00","0.00","0.82","0.00","24.40","-3.54","-2.36","0.00","-0.95","0.00","-3.00","14.55","20","0","10","11","29","0","Early","5",
"Marketplace","748031245344410","2025-10-03","11:46:47 AM","Friday","11 AM","America/Los_Angeles","3311137","Crenshaw Blvd","El Azul Tacos","6732 Crenshaw Blvd  ","Los Angeles","CA","90043","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Returning","GH+","21.05","0.00","21.05","0.00","0.00","1.61","0.00","22.66","-3.16","-2.11","0.00","-0.84","0.00","-5.00","11.55","20","20","20","21","49","1","On-time",,
"Marketplace","890031230810431","2025-10-01","09:20:09 PM","Wednesday","9 PM","America/New_York","1998870",,"Nico's Italian Ristorante","43 W Flagler St ","Miami","FL","33130","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","18.19","0.00","18.19","0.00","0.00","1.06","0.00","19.25","-2.73","-1.82","0.00","-0.73","0.00","-5.00","8.97","30","26","20","27","30","0","On-time",,
"Marketplace","730331264504475","2025-10-05","09:21:08 AM","Sunday","9 AM","America/New_York","5024720","3907 Lee Hwy","First Light Breakfast Cafe","3907 Lee Hwy  ","Arlington","VA","22207","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","12.59","0.00","12.59","0.00","0.00","0.76","0.00","13.35","-1.89","-1.26","0.00","-0.71","0.00","0.00","9.49","20","213","31","31","42","0","On-time","5",
"Marketplace","910231241350942","2025-10-03","12:33:53 PM","Friday","12 PM","America/New_York","7102576","iKraveit Foods","Sarah's Salad Bar","34-02 30th St  ","Astoria","NY","11106","Corporate","Standard Order","ASAP","Grubhub Delivery","No","Loyal","GH+","48.03","0.00","48.03","0.00","0.00","1.64","0.00","49.67","-7.20","-4.80","0.00","-1.60","0.00","-7.00","29.07","20","87","7","14","18","0","On-time",,
"Marketplace","908131237854986","2025-10-01","10:51:44 PM","Wednesday","10 PM","America/New_York","2535778",,"The Pasta Story","1424 Lexington Ave ","New York","NY","10128","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","non GH+","19.78","0.00","19.78","0.00","0.00","1.32","0.00","21.10","-2.97","-1.98","0.00","-0.79","0.00","-4.95","10.41","10","0","4","9","25","0","Early",,
"Marketplace","068131254336258","2025-10-04","09:05:05 AM","Saturday","9 AM","America/New_York","3344337","301 W 96th St","Che Breakfast Cafe","301 W 96th St  ","New York","NY","10025","Corporate","Standard Order","ASAP","Grubhub Delivery","No","New","GH+","38.34","0.00","38.34","0.00","0.00","2.96","0.00","41.30","-5.75","-3.83","0.00","-1.41","0.00","-5.00","25.31","20","12","16","17","18","0","Early",,
