Business ID,Business name,Store ID,Store name,Merchant store ID,Payout date,Currency,Channel,Subtotal,Subtotal tax passed to merchant,Customer delivery fee,Customer delivery fee tax,Bag fee,Bottle deposit fee,Bottle deposit fee tax,Staff tip,Courier tip,Commission,Commission tax,Payment processing fee,Alcohol flat fee,Tablet fee,Printer fee,Marketing fees | (including any applicable taxes),Customer discounts from marketing | (funded by you),Customer discounts from marketing | (funded by DoorDash),Customer discounts from marketing | (funded by a third-party),DoorDash marketing credit,Third-party contribution,Error charges,Adjustments,Net total,Subtotal for tax,Subtotal tax remitted by DoorDash to tax authorities,Customer fee tax remitted by DoorDash to tax authorities,Tax remitted by DoorDash on fees DoorDash charges to merchant,Payout ID,Payout status
391672,Fiesta Mexican Spot,2849804,Fiesta Mexican Spot (Hillside Ave),2849804,2025-09-25,USD,Marketplace,42.95,1.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-11.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.00,0.00,5.00,0.00,0.00,0.00,33.08,37.95,0.00,0.00,0.00,516649649,PAID
736753,Top Panini Shop,2849819,Top Panini Shop (Hillside Ave),2849819,2025-10-02,USD,Marketplace,183.07,6.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-46.85,0.00,0.00,0.00,0.00,0.00,-0.99,-26.90,0.00,0.00,0.00,0.00,0.00,0.00,114.58,156.17,0.00,0.00,0.00,518350556,PAID
736753,Top Panini Shop,2849819,Top Panini Shop (Hillside Ave),2849819,2025-09-25,USD,Marketplace,281.55,9.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-69.45,0.00,0.00,0.00,0.00,0.00,-16.52,-45.77,-6.25,0.00,6.25,0.00,0.00,0.00,159.06,231.53,0.00,0.00,0.00,516819416,PAID
56426,The Chopped Salad,2849967,The Chopped Salad (Hillside Ave),2849967,2025-10-02,USD,Marketplace,99.28,3.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-22.32,0.00,0.00,0.00,0.00,0.00,-1.98,-10.07,-7.70,0.00,7.70,0.00,0.00,0.00,68.48,89.21,0.00,0.00,0.00,518494747,PAID
56426,The Chopped Salad,2849967,The Chopped Salad (Hillside Ave),2849967,2025-09-25,USD,Marketplace,303.51,9.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-62.41,0.00,0.00,0.00,0.00,0.00,-18.73,-54.04,-1.56,0.00,1.56,0.00,0.00,0.00,178.31,249.47,0.00,0.00,0.00,516853633,PAID
329708,Frankie's Burger Bar,2850163,Frankie's Burger Bar (Frederick Douglass Blvd),2850163,2025-10-02,USD,Marketplace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,17.99,17.99,0.00,0.00,0.00,0.00,518630153,PAID
909362,Toss N' Chop Salad Bar,22921336,Toss N' Chop Salad Bar (Lawrence Expy),22921336,2025-10-02,USD,Marketplace,81.94,6.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-20.85,0.00,0.00,0.00,0.00,0.00,-1.98,-12.43,0.00,0.00,0.00,0.00,-18.63,0.00,34.39,69.51,0.00,0.00,0.00,518698759,PAID
909362,Toss N' Chop Salad Bar,22921336,Toss N' Chop Salad Bar (Lawrence Expy),22921336,2025-09-25,USD,Marketplace,13.99,1.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11.07,13.99,0.00,0.00,0.00,516536958,PAID
909362,Toss N' Chop Salad Bar,22921640,Toss N' Chop Salad Bar (N 1st St),22921640,2025-10-02,USD,Marketplace,12.69,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.24,0.00,0.00,0.00,0.00,0.00,-0.99,-1.90,0.00,0.00,0.00,0.00,0.00,0.00,7.57,10.79,0.00,0.00,0.00,518755721,PAID
909362,Toss N' Chop Salad Bar,22921640,Toss N' Chop Salad Bar (N 1st St),22921640,2025-09-25,USD,Marketplace,12.69,1.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-3.24,0.00,0.00,0.00,0.00,0.00,-3.99,-1.90,0.00,0.00,0.00,0.00,0.00,0.00,4.57,10.79,0.00,0.00,0.00,516823597,PAID
374444,The American Cheesesteaks,22932399,The American Cheesesteaks (Polk St),22932399,2025-10-02,USD,Marketplace,216.34,16.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-56.58,0.00,0.00,0.00,0.00,0.00,-7.92,-27.70,0.00,0.00,0.00,0.00,0.00,0.00,140.39,188.64,0.00,0.00,0.00,518351144,PAID
374444,The American Cheesesteaks,22932399,The American Cheesesteaks (Polk St),22932399,2025-09-25,USD,Marketplace,148.36,10.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-38.02,0.00,0.00,0.00,0.00,0.00,-5.94,-21.58,0.00,0.00,0.00,0.00,0.00,0.00,93.75,126.78,0.00,0.00,0.00,516913748,PAID
693494,Fiona's Breakfast Burrito,22988449,Fiona's Breakfast Burritos (Michelson Dr),22988449,2025-10-02,USD,Marketplace,234.47,16.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-65.37,0.00,0.00,0.00,0.00,0.00,-38.88,-16.62,-2.94,0.00,2.94,0.00,0.00,0.00,130.47,217.85,0.00,0.00,0.00,518697653,PAID
693494,Fiona's Breakfast Burrito,22988449,Fiona's Breakfast Burritos (Michelson Dr),22988449,2025-09-25,USD,Marketplace,50.06,3.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-12.01,0.00,0.00,0.00,0.00,0.00,-9.44,-10.00,0.00,0.00,0.00,0.00,0.00,0.00,21.72,40.06,0.00,0.00,0.00,516916069,PAID
414640,Gourmet Omelette Bar,22997212,Gourmet Omelette Bar (Crenshaw),22997212,2025-10-02,USD,Marketplace,179.04,15.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-44.66,0.00,0.00,0.00,0.00,0.00,-14.53,-30.22,0.00,0.00,0.00,0.00,0.00,0.00,104.87,148.82,0.00,0.00,0.00,518494840,PAID
414640,Gourmet Omelette Bar,22997212,Gourmet Omelette Bar (Crenshaw),22997212,2025-09-25,USD,Marketplace,395.81,33.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-97.93,0.00,0.00,0.00,0.00,0.00,-33.89,-69.38,0.00,0.00,0.00,0.00,0.00,0.00,228.05,326.43,0.00,0.00,0.00,516928522,PAID
308117,Italian Pasta Lounge,22997790,Italian Pasta Lounge (Loudon Rd),22997790,2025-10-02,USD,Marketplace,31.98,2.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,29.74,31.98,0.00,0.00,0.00,518773079,PAID
308117,Italian Pasta Lounge,22997790,Italian Pasta Lounge (Loudon Rd),22997790,2025-09-25,USD,Marketplace,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.13,20.13,0.00,0.00,0.00,0.00,516893508,PAID
844983,Angelo's Wraps Shop,23004572,Angelo's Wraps Shop (Broadway),23004572,2025-10-02,USD,Marketplace,29.98,2.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.19,0.00,0.00,0.00,0.00,0.00,-0.99,-6.00,0.00,0.00,0.00,0.00,0.00,0.00,17.93,23.98,0.00,0.00,0.00,518443383,PAID
844983,Angelo's Wraps Shop,23004572,Angelo's Wraps Shop (Broadway),23004572,2025-09-25,USD,Marketplace,70.92,6.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-21.27,0.00,0.00,0.00,0.00,0.00,-11.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,44.16,70.92,0.00,0.00,0.00,516955431,PAID
304917,The Breakfast Dream,23007040,The Breakfast Dream (9th Ave),23007040,2025-10-02,USD,Marketplace,38.07,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.32,0.00,0.00,0.00,0.00,0.00,0.00,-7.00,0.00,0.00,0.00,0.00,0.00,0.00,24.51,31.07,0.00,0.00,0.00,518323608,PAID
884551,The Smoothie Squeeze,23007066,The Smoothie Squeeze (450 9th Ave),23007066,2025-10-02,USD,Marketplace,178.38,13.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-45.95,0.00,0.00,0.00,0.00,0.00,-20.15,-25.22,-4.00,0.00,4.00,0.00,0.00,59.53,160.21,153.16,0.00,0.00,0.00,518326444,PAID
884551,The Smoothie Squeeze,23007066,The Smoothie Squeeze (450 9th Ave),23007066,2025-09-25,USD,Marketplace,213.92,15.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-52.83,0.00,0.00,0.00,0.00,0.00,-28.55,-37.81,-1.71,0.00,1.71,0.00,0.00,0.00,110.36,176.11,0.00,0.00,0.00,516831002,PAID
349588,Ny Dessert Bar,23007130,NY Dessert Bar (9th Ave),23007130,2025-10-02,USD,Marketplace,65.12,5.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-18.71,0.00,0.00,0.00,0.00,0.00,-0.99,-2.76,-14.18,0.00,14.18,0.00,0.00,0.00,48.21,62.36,0.00,0.00,0.00,518296581,PAID
349588,Ny Dessert Bar,23007130,NY Dessert Bar (9th Ave),23007130,2025-09-25,USD,Marketplace,48.14,3.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-12.35,0.00,0.00,0.00,0.00,0.00,-12.00,-6.97,0.00,0.00,0.00,0.00,0.00,0.00,20.48,41.17,0.00,0.00,0.00,516861273,PAID
911655,The Montage Vegetarian,23022912,The Montage Vegetarian (N Broadway),23022912,2025-10-02,USD,Marketplace,70.95,5.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-19.19,0.00,0.00,0.00,0.00,0.00,-0.99,-7.00,0.00,0.00,0.00,0.00,0.00,0.00,49.13,63.95,0.00,0.00,0.00,518579248,PAID
863208,Arif's Mediterranean Grill,23026068,Arifs Mediterranean Grill (Bedford Ave),23026068,2025-10-02,USD,Marketplace,83.21,7.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-24.95,0.00,0.00,0.00,0.00,0.00,-12.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53.33,83.21,0.00,0.00,0.00,518444031,PAID
863208,Arif's Mediterranean Grill,23026068,Arifs Mediterranean Grill (Bedford Ave),23026068,2025-09-25,USD,Marketplace,130.77,11.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.72,0.00,0.00,0.00,0.00,0.00,-21.64,-5.00,0.00,0.00,0.00,0.00,0.00,0.00,77.59,125.77,0.00,0.00,0.00,516533640,PAID
392318,Penny's Pancakes,23026166,Penny's Pancakes (Bedford Ave),23026166,2025-10-02,USD,Marketplace,112.58,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-27.02,0.00,0.00,0.00,0.00,0.00,-3.96,-22.51,0.00,0.00,0.00,0.00,0.00,0.00,67.09,90.07,0.00,0.00,0.00,518294384,PAID
392318,Penny's Pancakes,23026166,Penny's Pancakes (Bedford Ave),23026166,2025-09-25,USD,Marketplace,20.28,1.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-4.87,0.00,0.00,0.00,0.00,0.00,-0.99,-4.06,0.00,0.00,0.00,0.00,0.00,0.00,11.80,16.22,0.00,0.00,0.00,516921788,PAID
378903,Casa Pasta Ristorante,23026219,Casa Pasta Ristorante (Bedford Ave),23026219,2025-10-02,USD,Marketplace,135.91,10.04,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-33.92,0.00,0.00,0.00,0.00,0.00,-4.95,-22.84,0.00,0.00,0.00,0.00,0.00,0.00,84.24,113.07,0.00,0.00,0.00,518573429,PAID
378903,Casa Pasta Ristorante,23026219,Casa Pasta Ristorante (Bedford Ave),23026219,2025-09-25,USD,Marketplace,21.79,1.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.64,0.00,0.00,0.00,0.00,0.00,-0.99,-3.00,0.00,0.00,0.00,0.00,0.00,0.00,13.83,18.79,0.00,0.00,0.00,516662949,PAID
884548,Village Quesadilla,23026318,Village Quesadilla (Bedford Ave),23026318,2025-10-02,USD,Marketplace,32.17,2.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-8.20,0.00,0.00,0.00,0.00,0.00,-1.98,-4.82,0.00,0.00,0.00,0.00,0.00,0.00,19.59,27.35,0.00,0.00,0.00,518736402,PAID
884548,Village Quesadilla,23026318,Village Quesadilla (Bedford Ave),23026318,2025-09-25,USD,Marketplace,176.22,15.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-52.86,0.00,0.00,0.00,0.00,0.00,-14.26,0.00,-2.99,0.00,2.99,0.00,0.00,0.00,124.74,176.22,0.00,0.00,0.00,516686708,PAID
349044,Jr's Philly Cheesesteaks,23038686,Jr's Philly Cheesesteaks (Queens Plaza),23038686,2025-10-02,USD,Marketplace,63.94,2.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-15.58,0.00,0.00,0.00,0.00,0.00,-7.73,-12.00,0.00,0.00,0.00,0.00,0.00,0.00,30.71,51.94,0.00,0.00,0.00,518698229,PAID
349044,Jr's Philly Cheesesteaks,23038686,Jr's Philly Cheesesteaks (Queens Plaza),23038686,2025-09-25,USD,Marketplace,67.93,2.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.78,0.00,0.00,0.00,0.00,0.00,-0.99,-12.00,0.00,0.00,0.00,0.00,0.00,0.00,40.40,55.93,0.00,0.00,0.00,516692294,PAID
724520,Amanda's Breakfast Lounge,23038832,Amanda's Breakfast Lounge (Queens Plaza),23038832,2025-10-02,USD,Marketplace,169.32,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-44.05,0.00,0.00,0.00,0.00,0.00,-1.98,-22.49,-1.87,0.00,1.87,0.00,0.00,0.00,106.68,146.83,0.00,0.00,0.00,518441218,PAID
724520,Amanda's Breakfast Lounge,23038832,Amanda's Breakfast Lounge (Queens Plaza),23038832,2025-09-25,USD,Marketplace,68.92,2.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-17.98,0.00,0.00,0.00,0.00,0.00,-11.00,-9.00,0.00,0.00,0.00,0.00,0.00,0.00,33.34,59.92,0.00,0.00,0.00,516571483,PAID
374447,Firenze Pasta Ristorante,23038920,Firenze Pasta Ristorante (Queens Plaza),23038920,2025-10-02,USD,Marketplace,178.45,6.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-45.10,0.00,0.00,0.00,0.00,0.00,-4.95,-28.10,0.00,0.00,0.00,0.00,0.00,0.00,106.32,150.35,0.00,0.00,0.00,518402556,PAID
374447,Firenze Pasta Ristorante,23038920,Firenze Pasta Ristorante (Queens Plaza),23038920,2025-09-25,USD,Marketplace,198.11,6.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-49.49,0.00,0.00,0.00,0.00,0.00,-15.11,-33.11,0.00,0.00,9.17,0.00,0.00,0.00,116.17,165.00,0.00,0.00,0.00,516713692,PAID
11080589,Country Southern Diner,23038944,Country Southern Diner (Pennsylvania Ave),23038944,2025-10-02,USD,Marketplace,109.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-27.02,0.00,0.00,0.00,0.00,0.00,-3.96,-19.34,-2.00,0.00,2.00,0.00,-21.32,3.49,41.26,109.41,-7.63,0.00,0.00,518547606,PAID
11080589,Country Southern Diner,23038944,Country Southern Diner (Pennsylvania Ave),23038944,2025-09-25,USD,Marketplace,242.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-62.76,0.00,0.00,0.00,0.00,0.00,-43.49,-33.19,-11.84,0.00,11.84,0.00,-10.17,0.00,92.75,242.36,-16.98,0.00,0.00,516582291,PAID
145229,The Mac and Cheese Co,23045828,The Mac and Cheese Co (Hoover Rd),23045828,2025-10-02,USD,Marketplace,139.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-38.74,0.00,0.00,0.00,0.00,0.00,-26.55,-9.89,0.00,0.00,21.60,0.00,0.00,0.00,85.45,129.14,-7.74,0.00,0.00,518618675,PAID
145229,The Mac and Cheese Co,23045828,The Mac and Cheese Co (Hoover Rd),23045828,2025-09-25,USD,Marketplace,77.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-23.10,0.00,0.00,0.00,0.00,0.00,-14.91,0.00,0.00,0.00,14.91,0.00,0.00,0.00,53.91,77.01,-4.62,0.00,0.00,516604000,PAID
321655,Greek Gyro Spot,23045876,Greek Gyro Spot (Hoover Rd),23045876,2025-10-02,USD,Marketplace,31.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-7.28,0.00,0.00,0.00,0.00,0.00,-1.98,-7.20,0.00,0.00,0.00,0.00,0.00,0.00,15.01,24.27,-1.46,0.00,0.00,518545773,PAID
321655,Greek Gyro Spot,23045876,Greek Gyro Spot (Hoover Rd),23045876,2025-09-25,USD,Marketplace,59.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-15.73,0.00,0.00,0.00,0.00,0.00,-0.99,-7.00,0.00,0.00,0.00,0.00,0.00,0.00,35.71,52.43,-2.97,0.00,0.00,516571484,PAID
11076128,Pita Sandwich Bite,23045921,Pita Sandwich Bite (George St),23045921,2025-10-02,USD,Marketplace,173.89,9.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-43.55,0.00,0.00,0.00,0.00,0.00,-6.93,-28.71,0.00,0.00,0.00,0.00,-4.41,0.00,99.90,145.18,0.00,0.00,0.00,518480653,PAID
11076128,Pita Sandwich Bite,23045921,Pita Sandwich Bite (George St),23045921,2025-09-25,USD,Marketplace,127.66,6.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-31.43,0.00,0.00,0.00,0.00,0.00,-6.93,-22.90,0.00,0.00,0.00,0.00,0.00,0.00,73.33,104.76,0.00,0.00,0.00,516569821,PAID
1011010,Vegetarian Sandwich Boss,23046141,Vegetarian Sandwich Boss (George St),23046141,2025-10-02,USD,Marketplace,102.04,6.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-27.91,0.00,0.00,0.00,0.00,0.00,-4.98,-9.00,0.00,0.00,3.00,0.00,0.00,0.00,69.30,93.04,0.00,0.00,0.00,518322777,PAID
915472,The Gyro Brothers,23056011,The Gyro Brothers (E 125th St),23056011,2025-10-02,USD,Marketplace,30.06,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-9.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.99,0.00,2.99,0.00,0.00,18.20,41.92,30.06,0.00,0.00,0.00,518759383,PAID
915472,The Gyro Brothers,23056011,The Gyro Brothers (E 125th St),23056011,2025-09-25,USD,Marketplace,9.79,0.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.33,0.00,2.39,9.79,0.00,0.00,0.00,516971066,PAID
420397,Bains Burger Bar,23060296,Bain's Burger Bar (Jamaica Ave),23060296,2025-10-02,USD,Marketplace,21.27,0.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-5.11,0.00,0.00,0.00,0.00,0.00,-0.99,-4.25,0.00,0.00,0.00,0.00,0.00,0.00,11.60,17.02,0.00,0.00,0.00,518390248,PAID
13607210,The Juice Empire,23060304,The Juice Empire (9th Ave),23060304,2025-10-02,USD,Marketplace,101.27,7.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-24.67,0.00,0.00,0.00,0.00,0.00,-13.29,-18.99,0.00,0.00,0.00,0.00,0.00,0.00,51.63,82.28,0.00,0.00,0.00,518581336,PAID
13607210,The Juice Empire,23060304,The Juice Empire (9th Ave),23060304,2025-09-25,USD,Marketplace,204.55,16.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-55.36,0.00,0.00,0.00,0.00,0.00,-8.59,-20.00,0.00,0.00,0.00,0.00,0.00,0.00,136.98,184.55,0.00,0.00,0.00,516804422,PAID
11103010,Grilled Cheese Ecstatic,23060370,Grilled Cheese Ecstatic (9th Ave),23060370,2025-10-02,USD,Marketplace,243.73,18.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-61.66,0.00,0.00,0.00,0.00,0.00,-6.99,-38.16,-4.00,0.00,4.00,0.00,-12.03,0.00,143.15,205.57,0.00,0.00,0.00,518587089,PAID
11103010,Grilled Cheese Ecstatic,23060370,Grilled Cheese Ecstatic (9th Ave),23060370,2025-09-25,USD,Marketplace,490.23,39.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-133.57,0.00,0.00,0.00,0.00,0.00,-18.46,-45.00,-6.99,0.00,6.99,0.00,-11.94,0.00,320.80,445.23,0.00,0.00,0.00,516505837,PAID
486741,Addictive Fried Chicken,23065118,Addictive Fried Chicken (3rd St),23065118,2025-10-02,USD,Marketplace,109.73,8.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-30.08,0.00,0.00,0.00,0.00,0.00,-14.15,-9.47,0.00,0.00,0.00,0.00,0.00,0.00,64.68,100.26,0.00,0.00,0.00,518288517,PAID
486741,Addictive Fried Chicken,23065118,Addictive Fried Chicken (3rd St),23065118,2025-09-25,USD,Marketplace,120.56,8.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-29.88,0.00,0.00,0.00,0.00,0.00,-2.97,-21.00,0.00,0.00,0.00,0.00,0.00,0.00,75.29,99.56,0.00,0.00,0.00,516903940,PAID
355034,Chef Hanoka Sushi,23085448,Chef Hanoka Sushi (W Greenway Rd),23085448,2025-10-02,USD,Marketplace,122.40,9.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-30.14,0.00,0.00,0.00,0.00,0.00,-4.95,-21.95,0.00,0.00,0.00,0.00,0.00,0.00,74.50,100.45,0.00,0.00,0.00,518524284,PAID
355034,Chef Hanoka Sushi,23085448,Chef Hanoka Sushi (W Greenway Rd),23085448,2025-09-25,USD,Marketplace,64.34,5.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-16.84,0.00,0.00,0.00,0.00,0.00,-0.99,-4.21,-4.01,0.00,4.01,0.00,0.00,0.00,47.41,56.12,0.00,0.00,0.00,516579015,PAID
833879,Linh's Chinese Restaurant,23085566,Linh's Chinese Restaurant (W Greenway Rd),23085566,2025-10-02,USD,Marketplace,205.75,16.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-53.62,0.00,0.00,0.00,0.00,0.00,-7.92,-27.09,0.00,0.00,0.00,0.00,0.00,0.00,133.37,178.66,0.00,0.00,0.00,518447022,PAID
833879,Linh's Chinese Restaurant,23085566,Linh's Chinese Restaurant (W Greenway Rd),23085566,2025-09-25,USD,Marketplace,109.10,8.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-28.96,0.00,0.00,0.00,0.00,0.00,-2.97,-12.56,0.00,0.00,0.00,0.00,0.00,0.00,73.40,96.54,0.00,0.00,0.00,516829845,PAID
232306,Nakamura Ramen House,23085594,Nakamura Ramen House (W Greenway Rd),23085594,2025-10-02,USD,Marketplace,397.95,32.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-105.89,0.00,0.00,0.00,0.00,0.00,-9.93,-45.00,0.00,0.00,0.00,0.00,0.00,0.00,269.25,352.95,0.00,0.00,0.00,518305109,PAID
232306,Nakamura Ramen House,23085594,Nakamura Ramen House (W Greenway Rd),23085594,2025-09-25,USD,Marketplace,180.43,12.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-38.84,0.00,0.00,0.00,0.00,0.00,-12.93,-39.22,0.00,0.00,0.00,0.00,0.00,0.00,102.29,141.21,0.00,0.00,0.00,516938474,PAID
355034,Chef Hanoka Sushi,23085625,Chef Hanoka Sushi (W Peoria Ave),23085625,2025-10-02,USD,Marketplace,144.77,11.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-37.02,0.00,0.00,0.00,0.00,0.00,-7.95,-21.35,0.00,0.00,0.00,0.00,0.00,0.00,89.94,123.42,0.00,0.00,0.00,518381743,PAID
355034,Chef Hanoka Sushi,23085625,Chef Hanoka Sushi (W Peoria Ave),23085625,2025-09-25,USD,Marketplace,362.31,28.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-91.66,0.00,0.00,0.00,0.00,0.00,-21.87,-56.79,0.00,0.00,0.00,0.00,0.00,12.02,232.43,305.52,0.00,0.00,0.00,516954494,PAID
350307,Master Yamamoto Ramen Bar,23085628,Master Yamamoto Ramen Bar (W Bell Rd),23085628,2025-10-02,USD,Marketplace,1631.03,116.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-406.37,0.00,0.00,0.00,0.00,0.00,-88.47,-276.38,-22.64,0.00,22.64,0.00,-90.16,15.70,901.79,1354.65,0.00,0.00,0.00,518557410,PAID
350307,Master Yamamoto Ramen Bar,23085628,Master Yamamoto Ramen Bar (W Bell Rd),23085628,2025-09-25,USD,Marketplace,1137.95,80.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-282.48,0.00,0.00,0.00,0.00,0.00,-57.63,-196.23,-28.98,0.00,28.98,0.00,-15.70,0.00,666.83,941.72,0.00,0.00,0.00,516685448,PAID
987291,Kung Fu Chinese Kitchen,23085637,Kung Fu Chinese Kitchen (W Greenway Rd),23085637,2025-10-02,USD,Marketplace,167.14,12.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-42.26,0.00,0.00,0.00,0.00,0.00,-10.92,-26.22,-4.64,0.00,4.64,0.00,-9.89,0.00,90.67,140.92,0.00,0.00,0.00,518770800,PAID
987291,Kung Fu Chinese Kitchen,23085637,Kung Fu Chinese Kitchen (W Greenway Rd),23085637,2025-09-25,USD,Marketplace,569.03,43.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-143.42,0.00,0.00,0.00,0.00,0.00,-22.83,-90.99,0.00,0.00,0.00,0.00,0.00,0.00,355.30,478.04,0.00,0.00,0.00,516937686,PAID
232306,Nakamura Ramen House,23085638,Nakamura Ramen House (W Peoria Ave),23085638,2025-10-02,USD,Marketplace,629.45,49.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-160.36,0.00,0.00,0.00,0.00,0.00,-29.79,-94.87,0.00,0.00,0.00,0.00,-5.00,0.00,389.16,534.58,0.00,0.00,0.00,518454957,PAID
232306,Nakamura Ramen House,23085638,Nakamura Ramen House (W Peoria Ave),23085638,2025-09-25,USD,Marketplace,710.58,55.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-179.55,0.00,0.00,0.00,0.00,0.00,-49.71,-112.10,0.00,0.00,0.00,0.00,-3.97,0.00,420.88,598.48,0.00,0.00,0.00,516747016,PAID
232306,Nakamura Ramen House,23085722,Nakamura Ramen House (W Indian School Rd),23085722,2025-10-02,USD,Marketplace,646.07,46.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-163.10,0.00,0.00,0.00,0.00,0.00,-25.74,-102.45,0.00,0.00,0.00,0.00,-3.84,0.00,397.66,543.62,0.00,0.00,0.00,518436631,PAID
232306,Nakamura Ramen House,23085722,Nakamura Ramen House (W Indian School Rd),23085722,2025-09-25,USD,Marketplace,759.29,55.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-195.11,0.00,0.00,0.00,0.00,0.00,-24.79,-109.91,-5.00,0.00,5.00,0.00,0.00,4.33,489.73,650.37,0.00,0.00,0.00,516523877,PAID
